domain,dimension,group,indicator,date,populationTotal,GNIperCap,value
social,equality,Middle-40,genderGapIndex,2017,3184429538,15687.466586687919,0.29109243814017155
social,equality,Middle-40,genderGapIndex,2018,3206072216,16212.60562721217,0.2799505661780764
social,equality,Middle-40,genderGapIndex,2019,3224884083,16682.45390031754,0.27527716229668897
social,equality,Middle-40,genderGapIndex,2020,3240482913,16363.106164095452,0.2792078338929973
social,equality,Middle-40,genderGapIndex,2021,3251795583,17387.871564397792,0.27634698284569265
social,equality,Middle-40,genderGapIndex,2022,3260995320,17881.546481055004,0.2742067401120956
social,equality,Top-20,genderGapIndex,2000,918346162,42873.619983556484,0.213750819338645
social,equality,Top-20,genderGapIndex,2001,924765707,43200.33176231356,0.21117216897079424
social,equality,Top-20,genderGapIndex,2002,931340408,43422.76084548271,0.20902047275071095
social,equality,Top-20,genderGapIndex,2003,938159714,44137.97711831717,0.20497384012803602
social,equality,Top-20,genderGapIndex,2004,945208651,45356.37807857556,0.1982056101050222
social,equality,Top-20,genderGapIndex,2005,952751174,46322.99853044404,0.19498884886706
social,equality,Top-20,genderGapIndex,2006,961119396,47325.0808876266,0.18910426152923046
social,equality,Top-20,genderGapIndex,2007,970475188,48085.290228649574,0.18617159976170355
social,equality,Top-20,genderGapIndex,2008,980053029,47761.09343185758,0.186081957247846
social,equality,Top-20,genderGapIndex,2009,988894129,45881.50711847641,0.18463293795528235
social,equality,Top-20,genderGapIndex,2010,996630927,47079.15889184694,0.17792615325392164
social,equality,Top-20,genderGapIndex,2011,1003863090,47887.836613910666,0.17506543462913854
social,equality,Top-20,genderGapIndex,2012,1011079336,48221.279958995314,0.17149601795639904
social,equality,Top-20,genderGapIndex,2013,1017990447,48634.52452542208,0.15254842232424212
social,equality,Top-20,genderGapIndex,2014,1024538231,49318.56681053977,0.14758500380938933
social,equality,Top-20,genderGapIndex,2015,1030982755,50117.58018531747,0.14256571868653614
social,equality,Top-20,genderGapIndex,2016,1037430781,50726.19211669091,0.13832521509789286
social,equality,Top-20,genderGapIndex,2017,1043668936,51661.415273558654,0.13205523073650244
social,equality,Top-20,genderGapIndex,2018,1049558552,52506.85554158109,0.12358177746428387
social,equality,Top-20,genderGapIndex,2019,1055075230,53135.85658776534,0.1199648818207968
social,equality,Top-20,genderGapIndex,2020,1058226829,50458.68072212159,0.11572692386728366
social,equality,Top-20,genderGapIndex,2021,1059835144,53177.42629715675,0.11533956221685739
social,equality,Top-20,genderGapIndex,2022,1062397441,54446.30685605507,0.11105593761685274
social,equality,World,racialInequality,2000,5987936475,11143.525953241922,NA
social,equality,World,racialInequality,2001,6067400171,11269.16109618872,NA
social,equality,World,racialInequality,2002,6146694074,11403.514831335073,NA
social,equality,World,racialInequality,2003,6225703784,11675.391569589821,NA
social,equality,World,racialInequality,2004,6305036969,12118.662403281058,NA
social,equality,World,racialInequality,2005,6385063771,12509.677115215676,NA
social,equality,World,racialInequality,2006,6465995974,13005.030631477917,NA
social,equality,World,racialInequality,2007,6548161577,13510.902130355309,NA
social,equality,World,racialInequality,2008,6631433245,13696.731902517131,NA
social,equality,World,racialInequality,2009,6715781792,13442.818432650078,NA
social,equality,World,racialInequality,2010,6800556597,13942.508229378449,NA
social,equality,World,racialInequality,2011,6885549957,14330.97430872319,NA
social,equality,World,racialInequality,2012,6971573392,14612.131730624928,NA
social,equality,World,racialInequality,2013,7057757987,14878.737516534802,NA
social,equality,World,racialInequality,2014,7143773390,15213.515843132103,NA
social,equality,World,racialInequality,2015,7229099872,15521.763158437721,NA
social,equality,World,racialInequality,2016,7313673290,15811.591222778465,NA
social,equality,World,racialInequality,2017,7397948919,16234.81918239549,NA
social,equality,World,racialInequality,2018,7479666350,16610.821316913636,NA
social,equality,World,racialInequality,2019,7558225718,16900.08408104054,NA
social,equality,World,racialInequality,2020,7631540374,16195.476628790198,NA
social,equality,World,racialInequality,2021,7697244601,17037.45205163254,NA
social,equality,World,racialInequality,2022,7760366644,17464.18412521262,NA
social,equality,Bottom-40,racialInequality,2000,2305033859,2637.8848731948997,NA
social,equality,Bottom-40,racialInequality,2001,2354133417,2711.2793630273814,NA
social,equality,Bottom-40,racialInequality,2002,2404099984,2780.4770825164014,NA
social,equality,Bottom-40,racialInequality,2003,2453993436,2895.6900403739824,NA
social,equality,Bottom-40,racialInequality,2004,2503595091,3041.1857081870667,NA
social,equality,Bottom-40,racialInequality,2005,2553227674,3189.177972567319,NA
social,equality,Bottom-40,racialInequality,2006,2603053759,3364.5960676655673,NA
social,equality,Bottom-40,racialInequality,2007,2653009084,3535.268866028447,NA
social,equality,Bottom-40,racialInequality,2008,2702827948,3610.051122942907,NA
social,equality,Bottom-40,racialInequality,2009,2753383258,3750.9271133463844,NA
social,equality,Bottom-40,racialInequality,2010,2805146425,3922.7989711566956,NA
social,equality,Bottom-40,racialInequality,2011,2857666970,4090.7070473977606,NA
social,equality,Bottom-40,racialInequality,2012,2909842581,4186.235956477863,NA
social,equality,Bottom-40,racialInequality,2013,2960816829,4332.8059941810725,NA
social,equality,Bottom-40,racialInequality,2014,3011628425,4535.02554695132,NA
social,equality,Bottom-40,racialInequality,2015,3062875450,4735.119735734198,NA
social,equality,Bottom-40,racialInequality,2016,3115693132,4915.240337794042,NA
social,equality,Bottom-40,racialInequality,2017,3169850445,5120.5307683583815,NA
social,equality,Bottom-40,racialInequality,2018,3224035582,5321.156386454672,NA
social,equality,Bottom-40,racialInequality,2019,3278266405,5452.071848500109,NA
social,equality,Bottom-40,racialInequality,2020,3332830632,5153.378626392607,NA
social,equality,Bottom-40,racialInequality,2021,3385613874,5387.598022097538,NA
social,equality,Bottom-40,racialInequality,2022,3436973883,5636.707215304104,NA
social,equality,Middle-40,racialInequality,2000,2764556454,7695.0814923465805,NA
social,equality,Middle-40,racialInequality,2001,2788501047,7904.465838239397,NA
social,equality,Middle-40,racialInequality,2002,2811253682,8170.0205398361695,NA
social,equality,Middle-40,racialInequality,2003,2833550634,8531.011531184711,NA
social,equality,Middle-40,racialInequality,2004,2856233227,9076.106136827244,NA
social,equality,Middle-40,racialInequality,2005,2879084923,9585.718442984766,NA
social,equality,Middle-40,racialInequality,2006,2901822819,10285.672133265622,NA
social,equality,Middle-40,racialInequality,2007,2924677305,11087.338987629259,NA
social,equality,Middle-40,racialInequality,2008,2948552268,11620.35087626308,NA
social,equality,Middle-40,racialInequality,2009,2973504405,11629.154565908282,NA
social,equality,Middle-40,racialInequality,2010,2998779245,12302.42109379772,NA
social,equality,Middle-40,racialInequality,2011,3024019897,12868.278255659492,NA
social,equality,Middle-40,racialInequality,2012,3050651475,13417.698398778912,NA
social,equality,Middle-40,racialInequality,2013,3078950711,13859.397659636572,NA
social,equality,Middle-40,racialInequality,2014,3107606734,14318.201888567874,NA
social,equality,Middle-40,racialInequality,2015,3135241667,14683.05734184212,NA
social,equality,Middle-40,racialInequality,2016,3160549377,15092.793385288833,NA
social,equality,Middle-40,racialInequality,2017,3184429538,15687.466586687919,NA
social,equality,Middle-40,racialInequality,2018,3206072216,16212.60562721217,NA
social,equality,Middle-40,racialInequality,2019,3224884083,16682.45390031754,NA
social,equality,Middle-40,racialInequality,2020,3240482913,16363.106164095452,NA
social,equality,Middle-40,racialInequality,2021,3251795583,17387.871564397792,NA
social,equality,Middle-40,racialInequality,2022,3260995320,17881.546481055004,NA
social,equality,Top-20,racialInequality,2000,918346162,42873.619983556484,NA
social,equality,Top-20,racialInequality,2001,924765707,43200.33176231356,NA
social,equality,Top-20,racialInequality,2002,931340408,43422.76084548271,NA
social,equality,Top-20,racialInequality,2003,938159714,44137.97711831717,NA
social,equality,Top-20,racialInequality,2004,945208651,45356.37807857556,NA
social,equality,Top-20,racialInequality,2005,952751174,46322.99853044404,NA
social,equality,Top-20,racialInequality,2006,961119396,47325.0808876266,NA
social,equality,Top-20,racialInequality,2007,970475188,48085.290228649574,NA
social,equality,Top-20,racialInequality,2008,980053029,47761.09343185758,NA
social,equality,Top-20,racialInequality,2009,988894129,45881.50711847641,NA
social,equality,Top-20,racialInequality,2010,996630927,47079.15889184694,NA
social,equality,Top-20,racialInequality,2011,1003863090,47887.836613910666,NA
social,equality,Top-20,racialInequality,2012,1011079336,48221.279958995314,NA
social,equality,Top-20,racialInequality,2013,1017990447,48634.52452542208,NA
social,equality,Top-20,racialInequality,2014,1024538231,49318.56681053977,NA
social,equality,Top-20,racialInequality,2015,1030982755,50117.58018531747,NA
social,equality,Top-20,racialInequality,2016,1037430781,50726.19211669091,NA
social,equality,Top-20,racialInequality,2017,1043668936,51661.415273558654,NA
social,equality,Top-20,racialInequality,2018,1049558552,52506.85554158109,NA
social,equality,Top-20,racialInequality,2019,1055075230,53135.85658776534,NA
social,equality,Top-20,racialInequality,2020,1058226829,50458.68072212159,NA
social,equality,Top-20,racialInequality,2021,1059835144,53177.42629715675,NA
social,equality,Top-20,racialInequality,2022,1062397441,54446.30685605507,NA
