domain,dimension,group,indicator,date,populationTotal,GNIperCap,value
social,food,Middle-40,undernourishment,2016,3166822906,15089.525043301355,3.886814025653002
social,food,Middle-40,undernourishment,2017,3190789331,15681.790137313006,3.910256610075145
social,food,Middle-40,undernourishment,2018,3212534355,16206.235471168688,3.888176133294612
social,food,Middle-40,undernourishment,2019,3231438890,16674.62909017034,3.9328462632322903
social,food,Middle-40,undernourishment,2020,3247119035,16357.208250424066,3.998138057048469
social,food,Middle-40,undernourishment,2021,3258524112,17380.708500858178,4.144004824721702
social,food,Middle-40,undernourishment,2022,3267814975,17876.212540496334,4.1780019034584415
social,food,Top-20,undernourishment,2000,919341362,42739.57638800444,2.5925981898767216
social,food,Top-20,undernourishment,2001,925707198,43075.8674144251,2.593990345854478
social,food,Top-20,undernourishment,2002,932216949,43290.99572604382,2.5983135679932805
social,food,Top-20,undernourishment,2003,938954487,44007.79449876286,2.6067401222185116
social,food,Top-20,undernourishment,2004,945899765,45227.7376563436,2.6025831901966905
social,food,Top-20,undernourishment,2005,953244976,46196.00795477076,2.601726416127474
social,food,Top-20,undernourishment,2006,961254703,47179.21579574922,2.605168325090629
social,food,Top-20,undernourishment,2007,970183297,47935.759909997854,2.617051194811489
social,food,Top-20,undernourishment,2008,979347889,47626.807641384876,2.6390804304883737
social,food,Top-20,undernourishment,2009,987820236,45742.84248487896,2.7429831867708367
social,food,Top-20,undernourishment,2010,995299354,46884.2391384578,2.7981686852375875
social,food,Top-20,undernourishment,2011,1002362912,47684.68903656116,2.75765131541499
social,food,Top-20,undernourishment,2012,1009419731,47995.29923723172,2.695908166273005
social,food,Top-20,undernourishment,2013,1016126395,48402.23610476518,2.6364818853071914
social,food,Top-20,undernourishment,2014,1022405182,49072.40683505207,2.6165618454386905
social,food,Top-20,undernourishment,2015,1028563163,49882.72106513036,2.6162318150217483
social,food,Top-20,undernourishment,2016,1034753972,50485.78704738166,2.6127077887650767
social,food,Top-20,undernourishment,2017,1040798359,51443.53601061375,2.6146381976568818
social,food,Top-20,undernourishment,2018,1046569592,52320.32800533014,2.5986048221626525
social,food,Top-20,undernourishment,2019,1051998967,52944.483949561305,2.6186172407144577
social,food,Top-20,undernourishment,2020,1055173593,50271.03648624599,2.61771031413596
social,food,Top-20,undernourishment,2021,1056829256,52976.96625296345,2.6382184528585757
social,food,Top-20,undernourishment,2022,1059333278,54220.414031746346,2.638099420869888
social,food,World,foodInsecurity,2000,NA,NA,NA
social,food,World,foodInsecurity,2001,NA,NA,NA
social,food,World,foodInsecurity,2002,NA,NA,NA
social,food,World,foodInsecurity,2003,NA,NA,NA
social,food,World,foodInsecurity,2004,NA,NA,NA
social,food,World,foodInsecurity,2005,NA,NA,NA
social,food,World,foodInsecurity,2006,NA,NA,NA
social,food,World,foodInsecurity,2007,NA,NA,NA
social,food,World,foodInsecurity,2008,NA,NA,NA
social,food,World,foodInsecurity,2009,NA,NA,NA
social,food,World,foodInsecurity,2010,NA,NA,NA
social,food,World,foodInsecurity,2011,NA,NA,NA
social,food,World,foodInsecurity,2012,NA,NA,NA
social,food,World,foodInsecurity,2013,NA,NA,NA
social,food,World,foodInsecurity,2014,NA,NA,NA
social,food,World,foodInsecurity,2015,3923063298,19717.903157810957,22.241140536371738
social,food,World,foodInsecurity,2016,3972650387,19852.53812580946,23.137563613070085
social,food,World,foodInsecurity,2017,4022125116,20186.40877426833,23.776079272492723
social,food,World,foodInsecurity,2018,4072188417,20466.291401425293,24.01919092306087
social,food,World,foodInsecurity,2019,4122037742,20652.85566747838,25.343181013552204
social,food,World,foodInsecurity,2020,4169859130,19590.582789753375,27.07015213566699
social,food,World,foodInsecurity,2021,4214445497,20394.975418464535,28.87376141848822
social,food,World,foodInsecurity,2022,4257743765,20761.12385793621,29.362667618515086
social,food,Bottom-40,foodInsecurity,2000,NA,NA,NA
social,food,Bottom-40,foodInsecurity,2001,NA,NA,NA
social,food,Bottom-40,foodInsecurity,2002,NA,NA,NA
social,food,Bottom-40,foodInsecurity,2003,NA,NA,NA
social,food,Bottom-40,foodInsecurity,2004,NA,NA,NA
social,food,Bottom-40,foodInsecurity,2005,NA,NA,NA
social,food,Bottom-40,foodInsecurity,2006,NA,NA,NA
social,food,Bottom-40,foodInsecurity,2007,NA,NA,NA
social,food,Bottom-40,foodInsecurity,2008,NA,NA,NA
social,food,Bottom-40,foodInsecurity,2009,NA,NA,NA
social,food,Bottom-40,foodInsecurity,2010,NA,NA,NA
social,food,Bottom-40,foodInsecurity,2011,NA,NA,NA
social,food,Bottom-40,foodInsecurity,2012,NA,NA,NA
social,food,Bottom-40,foodInsecurity,2013,NA,NA,NA
social,food,Bottom-40,foodInsecurity,2014,NA,NA,NA
social,food,Bottom-40,foodInsecurity,2015,1449583240,4294.9846833266765,37.75155143053392
social,food,Bottom-40,foodInsecurity,2016,1479887659,4385.526813363873,39.216406615361876
social,food,Bottom-40,foodInsecurity,2017,1510967479,4485.753124017291,40.62228148200931
social,food,Bottom-40,foodInsecurity,2018,1542626961,4624.083661898014,41.510039303468396
social,food,Bottom-40,foodInsecurity,2019,1574950684,4750.998600481812,44.44453186071952
social,food,Bottom-40,foodInsecurity,2020,1608523198,4594.407736180415,47.7500011407358
social,food,Bottom-40,foodInsecurity,2021,1642488813,4689.057653289586,51.22737857862049
social,food,Bottom-40,foodInsecurity,2022,1676325870,4862.916708054187,52.44756286532761
social,food,Middle-40,foodInsecurity,2000,NA,NA,NA
social,food,Middle-40,foodInsecurity,2001,NA,NA,NA
social,food,Middle-40,foodInsecurity,2002,NA,NA,NA
social,food,Middle-40,foodInsecurity,2003,NA,NA,NA
social,food,Middle-40,foodInsecurity,2004,NA,NA,NA
social,food,Middle-40,foodInsecurity,2005,NA,NA,NA
social,food,Middle-40,foodInsecurity,2006,NA,NA,NA
social,food,Middle-40,foodInsecurity,2007,NA,NA,NA
social,food,Middle-40,foodInsecurity,2008,NA,NA,NA
social,food,Middle-40,foodInsecurity,2009,NA,NA,NA
social,food,Middle-40,foodInsecurity,2010,NA,NA,NA
social,food,Middle-40,foodInsecurity,2011,NA,NA,NA
social,food,Middle-40,foodInsecurity,2012,NA,NA,NA
social,food,Middle-40,foodInsecurity,2013,NA,NA,NA
social,food,Middle-40,foodInsecurity,2014,NA,NA,NA
social,food,Middle-40,foodInsecurity,2015,1565193727,16079.587300198678,16.619241827308958
social,food,Middle-40,foodInsecurity,2016,1579174696,16218.503411073687,17.448842128546872
social,food,Middle-40,foodInsecurity,2017,1592456626,16584.387158034846,17.66445074856312
social,food,Middle-40,foodInsecurity,2018,1605963192,16878.062253726737,17.305697632514608
social,food,Middle-40,foodInsecurity,2019,1618826931,17085.387635128216,17.657665469922925
social,food,Middle-40,foodInsecurity,2020,1629881056,16320.00967967045,18.50852265970505
social,food,Middle-40,foodInsecurity,2021,1638612894,17035.221827261616,19.03363580397897
social,food,Middle-40,foodInsecurity,2022,1645968932,17453.068711162152,18.311490440817142
social,food,Top-20,foodInsecurity,2000,NA,NA,NA
social,food,Top-20,foodInsecurity,2001,NA,NA,NA
social,food,Top-20,foodInsecurity,2002,NA,NA,NA
social,food,Top-20,foodInsecurity,2003,NA,NA,NA
social,food,Top-20,foodInsecurity,2004,NA,NA,NA
social,food,Top-20,foodInsecurity,2005,NA,NA,NA
social,food,Top-20,foodInsecurity,2006,NA,NA,NA
social,food,Top-20,foodInsecurity,2007,NA,NA,NA
social,food,Top-20,foodInsecurity,2008,NA,NA,NA
social,food,Top-20,foodInsecurity,2009,NA,NA,NA
social,food,Top-20,foodInsecurity,2010,NA,NA,NA
social,food,Top-20,foodInsecurity,2011,NA,NA,NA
social,food,Top-20,foodInsecurity,2012,NA,NA,NA
social,food,Top-20,foodInsecurity,2013,NA,NA,NA
social,food,Top-20,foodInsecurity,2014,NA,NA,NA
social,food,Top-20,foodInsecurity,2015,908286331,50601.85718450449,7.175108364148662
social,food,Top-20,foodInsecurity,2016,913588032,51188.560299968056,6.925227428329533
social,food,Top-20,foodInsecurity,2017,918701011,52252.60106484495,6.663264377968558
social,food,Top-20,foodInsecurity,2018,923598264,53165.768970412006,6.4788470317003535
social,food,Top-20,foodInsecurity,2019,928260127,53854.49074189595,6.3375536810060575
social,food,Top-20,foodInsecurity,2020,931454876,51210.30089763107,6.33959431481896
social,food,Top-20,foodInsecurity,2021,933343790,53932.59587277294,6.811784228831693
social,food,Top-20,foodInsecurity,2022,935448963,55071.42105038602,7.439597923526694
