domain,dimension,group,indicator,date,populationTotal,GNIperCap,value
social,political voice,Bottom-40,govRegimes,2015,3184029547,4655.494651093422,41.972289461295006
social,political voice,Bottom-40,govRegimes,2016,3238752230,4835.899647709131,40.75362273081321
social,political voice,Bottom-40,govRegimes,2017,3294622503,5037.3540355954465,83.39360155824201
social,political voice,Bottom-40,govRegimes,2018,3350670781,5234.689706790688,87.07449175681936
social,political voice,Bottom-40,govRegimes,2019,3407133981,5364.74691175456,88.24884165892153
social,political voice,Bottom-40,govRegimes,2020,3464062178,5076.005116678059,87.63968549065692
social,political voice,Bottom-40,govRegimes,2021,3519166509,5287.35486659999,94.18736739290786
social,political voice,Bottom-40,govRegimes,2022,3572896169,5529.173465768377,92.47632465974412
social,political voice,Middle-40,govRegimes,2000,2770249768,7691.947282112168,65.24938617014983
social,political voice,Middle-40,govRegimes,2001,2794287788,7902.162808908474,63.224143611366635
social,political voice,Middle-40,govRegimes,2002,2817131735,8167.534138541174,63.95077172349557
social,political voice,Middle-40,govRegimes,2003,2839516412,8528.043742698752,63.83859312590583
social,political voice,Middle-40,govRegimes,2004,2862288146,9072.986838834498,63.60956357746102
social,political voice,Middle-40,govRegimes,2005,2885235255,9583.190509122234,64.26601164624962
social,political voice,Middle-40,govRegimes,2006,2908072527,10284.576402259117,64.91591913450239
social,political voice,Middle-40,govRegimes,2007,2931031168,11087.438245811058,64.90373916078399
social,political voice,Middle-40,govRegimes,2008,2955016869,11620.863269798476,65.0133489982456
social,political voice,Middle-40,govRegimes,2009,2980087477,11630.490665799372,64.98688719532511
social,political voice,Middle-40,govRegimes,2010,3005489039,12302.406183119158,66.23864988915037
social,political voice,Middle-40,govRegimes,2011,3030861670,12869.2737856351,66.26954433060615
social,political voice,Middle-40,govRegimes,2012,3057632885,13419.167264192847,65.87696191002995
social,political voice,Middle-40,govRegimes,2013,3086080215,13859.42256123763,68.16810933088465
social,political voice,Middle-40,govRegimes,2014,3114887046,14317.639459051903,68.6183041771846
social,political voice,Middle-40,govRegimes,2015,3142673848,14683.000799484085,67.93072957152759
social,political voice,Middle-40,govRegimes,2016,3168132734,15091.428079195408,67.92491715721151
social,political voice,Middle-40,govRegimes,2017,3192161822,15682.511933638907,67.8431249028327
social,political voice,Middle-40,govRegimes,2018,3213968034,16206.222619638567,67.99977479178625
social,political voice,Middle-40,govRegimes,2019,3232930982,16673.778088157665,66.53435687232991
social,political voice,Middle-40,govRegimes,2020,3248657974,16355.453284674675,66.4752420933063
social,political voice,Middle-40,govRegimes,2021,3260103260,17378.659541987392,66.40452591063021
social,political voice,Middle-40,govRegimes,2022,3269431713,17873.984848656917,67.9741616918732
social,political voice,Top-20,govRegimes,2000,924752343,42830.21973778781,4.4600106517383535
social,political voice,Top-20,govRegimes,2001,931237623,43157.12743881173,4.535729652323122
social,political voice,Top-20,govRegimes,2002,937855253,43375.9960739964,4.605747407377373
social,political voice,Top-20,govRegimes,2003,944707681,44098.53790031769,4.672032194475192
social,political voice,Top-20,govRegimes,2004,951781560,45330.351268958155,4.73588456578209
social,political voice,Top-20,govRegimes,2005,959340244,46306.38661893481,4.843054827584195
social,political voice,Top-20,govRegimes,2006,967727327,47328.60554556319,5.02611630807032
social,political voice,Top-20,govRegimes,2007,977118978,48106.40429629215,5.252410315993269
social,political voice,Top-20,govRegimes,2008,986740911,47799.2981514504,5.489961386631916
social,political voice,Top-20,govRegimes,2009,995620667,45911.82342433758,5.711467819500376
social,political voice,Top-20,govRegimes,2010,1003390093,47120.06712269225,5.874300275755264
social,political voice,Top-20,govRegimes,2011,1010660504,47941.18211453516,5.991111828389012
social,political voice,Top-20,govRegimes,2012,1017931335,48270.725873943105,6.106739802837487
social,political voice,Top-20,govRegimes,2013,1024901624,48692.168564570165,6.2220214610568325
social,political voice,Top-20,govRegimes,2014,1031501283,49380.24656592933,6.319008136415473
social,political voice,Top-20,govRegimes,2015,1037989896,50180.02306387485,6.415653683781137
social,political voice,Top-20,govRegimes,2016,1044470732,50794.36029535577,6.511372019948569
social,political voice,Top-20,govRegimes,2017,1050731435,51745.15259837263,6.597572766060815
social,political voice,Top-20,govRegimes,2018,1056638201,52598.05287466278,6.6841051112063665
social,political voice,Top-20,govRegimes,2019,1062166795,53215.36253544037,6.75476180744287
social,political voice,Top-20,govRegimes,2020,1065321316,50532.44632408532,6.743216241061302
social,political voice,Top-20,govRegimes,2021,1066921816,53264.06664336831,6.71776159463216
social,political voice,Top-20,govRegimes,2022,1069476322,54511.000006744274,6.762845283450791
