domain,dimension,group,indicator,date,populationTotal,GNIperCap,value
social,peace and justice,World,homicideOver5,2018,6522109979,18088.458661652232,16.8070023279195
social,peace and justice,World,homicideOver5,2019,6579296380,18435.943253122172,15.361676805932248
social,peace and justice,World,homicideOver5,2020,6631365292,17687.758777056963,20.526340942823754
social,peace and justice,World,homicideOver5,2021,6676061478,18653.97930728317,20.811168734417098
social,peace and justice,World,homicideOver5,2022,6718111096,19145.78709231794,19.52460119007237
social,peace and justice,Bottom-40,homicideOver5,2000,1958942674,2730.263994802813,20.39193735998014
social,peace and justice,Bottom-40,homicideOver5,2001,1997490817,2802.528042792699,20.51766869274173
social,peace and justice,Bottom-40,homicideOver5,2002,2036578779,2862.457402118761,20.7947951420739
social,peace and justice,Bottom-40,homicideOver5,2003,2075270877,2994.098846940914,20.862903141872597
social,peace and justice,Bottom-40,homicideOver5,2004,2113206705,3151.4957432561882,20.937536728097783
social,peace and justice,Bottom-40,homicideOver5,2005,2150663688,3317.4685612032417,21.043003493533664
social,peace and justice,Bottom-40,homicideOver5,2006,2187806837,3499.1464863799392,19.97656176078583
social,peace and justice,Bottom-40,homicideOver5,2007,2224592906,3693.516274275575,20.11066729527726
social,peace and justice,Bottom-40,homicideOver5,2008,2260753520,3772.4871432217174,19.680169822316586
social,peace and justice,Bottom-40,homicideOver5,2009,2297131180,3929.139826678186,20.50006700096248
social,peace and justice,Bottom-40,homicideOver5,2010,2334429356,4126.410773304553,20.123869578343324
social,peace and justice,Bottom-40,homicideOver5,2011,2372225425,4320.887352145175,22.251215101111228
social,peace and justice,Bottom-40,homicideOver5,2012,2409303309,4428.245082085843,24.108228500341134
social,peace and justice,Bottom-40,homicideOver5,2013,2444820857,4591.7482853827905,24.247880997196518
social,peace and justice,Bottom-40,homicideOver5,2014,2479638516,4798.14459615365,24.3903373051171
social,peace and justice,Bottom-40,homicideOver5,2015,2514560759,5037.381496858873,14.277659098711801
social,peace and justice,Bottom-40,homicideOver5,2016,2550598414,5281.2777534448815,14.848718478031643
social,peace and justice,Bottom-40,homicideOver5,2017,2587326147,5551.2814084453275,16.434855709746746
social,peace and justice,Bottom-40,homicideOver5,2018,2623827827,5818.2732803008175,11.447157428138672
social,peace and justice,Bottom-40,homicideOver5,2019,2660222964,5989.063466640426,7.962336385575236
social,peace and justice,Bottom-40,homicideOver5,2020,2696625033,5657.033073598912,7.467194754028673
social,peace and justice,Bottom-40,homicideOver5,2021,2731008408,5932.403833275866,10.575257042562718
social,peace and justice,Bottom-40,homicideOver5,2022,2763746672,6242.566869803608,6.726303712397559
social,peace and justice,Middle-40,homicideOver5,2000,2484330275,7774.46012021573,33.911425887204146
social,peace and justice,Middle-40,homicideOver5,2001,2504019349,7982.24812697306,34.052801163079195
social,peace and justice,Middle-40,homicideOver5,2002,2523019577,8239.244569264605,34.07615730918286
social,peace and justice,Middle-40,homicideOver5,2003,2541612713,8599.382112831338,33.91099362194605
social,peace and justice,Middle-40,homicideOver5,2004,2560209435,9184.806114267354,33.81162525869685
social,peace and justice,Middle-40,homicideOver5,2005,2578949778,9720.745658852678,33.94739779224968
social,peace and justice,Middle-40,homicideOver5,2006,2597492144,10460.394300787628,33.83254247871173
social,peace and justice,Middle-40,homicideOver5,2007,2616142742,11299.927526512995,36.515416023121574
social,peace and justice,Middle-40,homicideOver5,2008,2635834843,11872.791092794274,33.83431228130252
social,peace and justice,Middle-40,homicideOver5,2009,2656633629,11869.532799016051,31.763301751082366
social,peace and justice,Middle-40,homicideOver5,2010,2677719635,12567.695726077809,30.814770195312104
social,peace and justice,Middle-40,homicideOver5,2011,2699242138,13203.366016494636,28.271357921428535
social,peace and justice,Middle-40,homicideOver5,2012,2722123995,13771.921182947051,30.11066272166636
social,peace and justice,Middle-40,homicideOver5,2013,2746162125,14260.36384844386,30.04462138228638
social,peace and justice,Middle-40,homicideOver5,2014,2770294230,14746.966419470953,29.946639278095745
social,peace and justice,Middle-40,homicideOver5,2015,2793192006,15144.03704898111,29.46581395879879
social,peace and justice,Middle-40,homicideOver5,2016,2814187074,15542.268325671257,29.49461518278582
social,peace and justice,Middle-40,homicideOver5,2017,2834176357,16153.208675953292,29.94135830341344
social,peace and justice,Middle-40,homicideOver5,2018,2852109016,16714.47956979968,27.888680395377985
social,peace and justice,Middle-40,homicideOver5,2019,2867425581,17225.068575506484,27.846225314120886
social,peace and justice,Middle-40,homicideOver5,2020,2879982001,16919.945259851946,28.59274577806641
social,peace and justice,Middle-40,homicideOver5,2021,2888737576,18022.504531076658,26.416753717610796
social,peace and justice,Middle-40,homicideOver5,2022,2895532235,18527.066891140126,27.18143581641045
social,peace and justice,Top-20,homicideOver5,2000,915272886,42826.75945099131,30.88953822674476
social,peace and justice,Top-20,homicideOver5,2001,921727273,43157.06556447137,31.007015564353384
social,peace and justice,Top-20,homicideOver5,2002,928313661,43373.41220687926,31.09770610173106
social,peace and justice,Top-20,homicideOver5,2003,935134174,44099.56803784812,31.166469807572234
social,peace and justice,Top-20,homicideOver5,2004,942169273,45331.036737896255,31.235467174909665
social,peace and justice,Top-20,homicideOver5,2005,949681724,46309.06939416513,31.293692032763598
social,peace and justice,Top-20,homicideOver5,2006,958014893,47332.58168995464,31.325792969692383
social,peace and justice,Top-20,homicideOver5,2007,967345385,48103.6035527659,31.33328278606508
social,peace and justice,Top-20,homicideOver5,2008,976903714,47788.37655027015,31.329362414523487
social,peace and justice,Top-20,homicideOver5,2009,985718265,45896.976201243,0.03733896520624988
social,peace and justice,Top-20,homicideOver5,2010,993420524,47109.11289134587,0.03757441999456818
social,peace and justice,Top-20,homicideOver5,2011,1000623468,47942.91166689566,0.037771450709169256
social,peace and justice,Top-20,homicideOver5,2012,1007829541,48263.14387825407,0.037909287677845516
social,peace and justice,Top-20,homicideOver5,2013,1014737177,48687.42965240927,0.038004914843087496
social,peace and justice,Top-20,homicideOver5,2014,1021272453,49377.73377672948,0.03810256497734009
social,peace and justice,Top-20,homicideOver5,2015,1027698398,50182.12999402784,0.038211307983375874
social,peace and justice,Top-20,homicideOver5,2016,1034119849,50801.012145882,31.67971046265064
social,peace and justice,Top-20,homicideOver5,2017,1040322024,51755.575731239085,31.739234908286434
social,peace and justice,Top-20,homicideOver5,2018,1046173136,52608.167454582464,0.0384167769339472
social,peace and justice,Top-20,homicideOver5,2019,1051647835,53222.843626597954,0.03846886633870168
social,peace and justice,Top-20,homicideOver5,2020,1054758258,50542.34412297844,31.888678893851335
social,peace and justice,Top-20,homicideOver5,2021,1056315494,53271.37790131012,31.94543400307257
social,peace and justice,Top-20,homicideOver5,2022,1058832189,54517.545359683136,31.991770888635116
