domain,dimension,group,indicator,date,populationTotal,GNIperCap,value
social,education,Bottom-40,adultLiteracy,2002,2447505448,2739.468863550334,61.393901779827665
social,education,Bottom-40,adultLiteracy,2003,2498003569,2855.158801218986,61.489229867077555
social,education,Bottom-40,adultLiteracy,2004,2548196123,3002.899497585328,61.87141735062119
social,education,Bottom-40,adultLiteracy,2005,2598180462,3151.8613583006254,62.0985550277584
social,education,Bottom-40,adultLiteracy,2006,2648194073,3324.9786625488223,62.90510317193887
social,education,Bottom-40,adultLiteracy,2007,2698338242,3496.7119684324884,62.950506837722344
social,education,Bottom-40,adultLiteracy,2008,2748359562,3573.3447356063084,63.57760430894968
social,education,Bottom-40,adultLiteracy,2009,2799145385,3716.564586830814,64.43712800015409
social,education,Bottom-40,adultLiteracy,2010,2851207507,3890.228310811581,65.4347593838746
social,education,Bottom-40,adultLiteracy,2011,2903993635,4064.999566227804,66.44170145534527
social,education,Bottom-40,adultLiteracy,2012,2956406405,4161.975185572237,67.10504492115619
social,education,Bottom-40,adultLiteracy,2013,3007670187,4307.899244559377,67.65120307748917
social,education,Bottom-40,adultLiteracy,2014,3058726188,4515.144194111746,68.25956601781834
social,education,Bottom-40,adultLiteracy,2015,3110194199,4722.208864517164,68.98701676673409
social,education,Bottom-40,adultLiteracy,2016,3163329450,4909.320444249879,69.88696825552043
social,education,Bottom-40,adultLiteracy,2017,3217851428,5116.403897247461,70.7462374146444
social,education,Bottom-40,adultLiteracy,2018,3272431232,5317.706610557388,71.27905055296912
social,education,Bottom-40,adultLiteracy,2019,3327080258,5451.071148483715,72.03933524687362
social,education,Bottom-40,adultLiteracy,2020,3382118060,5156.621783660124,72.48040873854971
social,education,Bottom-40,adultLiteracy,2021,3435411165,5373.146010576398,72.77950657154744
social,education,Bottom-40,adultLiteracy,2022,3487286907,5620.290680703733,73.18973613383828
social,education,Middle-40,adultLiteracy,2000,2611517723,7041.86535574524,89.92360786811234
social,education,Middle-40,adultLiteracy,2001,2634709027,7260.649694422355,90.12770211930032
social,education,Middle-40,adultLiteracy,2002,2656889070,7559.408961685218,90.3377312908022
social,education,Middle-40,adultLiteracy,2003,2678656287,7891.846159311665,90.6473644526332
social,education,Middle-40,adultLiteracy,2004,2700807424,8439.265730227351,90.95763177498368
social,education,Middle-40,adultLiteracy,2005,2723102284,8922.311456056143,91.38435493019854
social,education,Middle-40,adultLiteracy,2006,2745290832,9578.659482993324,91.67993015105165
social,education,Middle-40,adultLiteracy,2007,2767594485,10361.855660824636,92.04542666857581
social,education,Middle-40,adultLiteracy,2008,2790875870,10891.358832490221,92.38929812393565
social,education,Middle-40,adultLiteracy,2009,2815174200,10957.189813396071,92.81092235113789
social,education,Middle-40,adultLiteracy,2010,2839799939,11627.43774437665,93.1235649389603
social,education,Middle-40,adultLiteracy,2011,2864899255,12238.984201012434,93.40395914908962
social,education,Middle-40,adultLiteracy,2012,2891457211,12801.626252986438,93.63176543302677
social,education,Middle-40,adultLiteracy,2013,2919296332,13272.950500800085,93.76013362043314
social,education,Middle-40,adultLiteracy,2014,2947502476,13761.940268907858,94.03841696239822
social,education,Middle-40,adultLiteracy,2015,2974694110,14119.540319720265,94.12204368124947
social,education,Middle-40,adultLiteracy,2016,2999572765,14549.658497200016,94.28179761807935
social,education,Middle-40,adultLiteracy,2017,3023019892,15123.739546281267,94.38000872586916
social,education,Middle-40,adultLiteracy,2018,3044265118,15651.145809257463,94.66061181979644
social,education,Middle-40,adultLiteracy,2019,3062721909,16129.712009512064,94.83761932191223
social,education,Middle-40,adultLiteracy,2020,3078099094,15885.727830175489,94.99911401719179
social,education,Middle-40,adultLiteracy,2021,3089394896,16865.16863697877,95.04467366459669
social,education,Middle-40,adultLiteracy,2022,3096406775,17315.57827308118,95.02896829151223
social,education,Top-20,adultLiteracy,2000,133902281,42169.00098787669,93.78205859689575
social,education,Top-20,adultLiteracy,2001,135106051,42534.22371846803,93.89161041425155
social,education,Top-20,adultLiteracy,2002,136665985,42219.41093886892,94.06330894807687
social,education,Top-20,adultLiteracy,2003,138667349,43121.20975449326,94.25065691949398
social,education,Top-20,adultLiteracy,2004,140767548,44284.741260300005,94.46466421829417
social,education,Top-20,adultLiteracy,2005,143223737,44997.344870789995,95.0061081587359
social,education,Top-20,adultLiteracy,2006,146370683,45938.250445629674,95.2357852547017
social,education,Top-20,adultLiteracy,2007,150209808,46053.89960662207,95.48903260975177
social,education,Top-20,adultLiteracy,2008,154202143,45317.56697354897,95.73633224850803
social,education,Top-20,adultLiteracy,2009,157617357,42877.715720197775,95.9763703492543
social,education,Top-20,adultLiteracy,2010,160149425,43447.284673790164,96.2376945851873
social,education,Top-20,adultLiteracy,2011,162099784,44368.71019102521,96.53673141016634
social,education,Top-20,adultLiteracy,2012,163867682,44174.375820412555,96.82067279650325
social,education,Top-20,adultLiteracy,2013,165405025,43937.09671168214,97.11721491642541
social,education,Top-20,adultLiteracy,2014,166655901,44471.04715935134,97.21945248096145
social,education,Top-20,adultLiteracy,2015,167923543,45397.549813572616,97.31346452928452
social,education,Top-20,adultLiteracy,2016,169256969,46394.018215146105,97.41821141728066
social,education,Top-20,adultLiteracy,2017,170567750,46663.55175846578,97.5272759281132
social,education,Top-20,adultLiteracy,2018,171959412,46999.82831865765,97.751305006573
social,education,Top-20,adultLiteracy,2019,173280538,47196.343320376494,98.12619613244402
social,education,Top-20,adultLiteracy,2020,173394968,43667.11970988099,98.48212194405181
social,education,Top-20,adultLiteracy,2021,173122259,46283.6014266018,98.52977505695381
social,education,Top-20,adultLiteracy,2022,173668044,48459.12672142336,98.53762417063486
social,education,World,secondarySchool,2000,5408850954,10631.135664630501,39.13023295252052
social,education,World,secondarySchool,2001,5479538073,10794.679606835505,39.51832739443374
social,education,World,secondarySchool,2002,5548772837,10956.375080754922,40.02930053268996
social,education,World,secondarySchool,2003,5617402095,11228.286356184308,40.393614469730885
social,education,World,secondarySchool,2004,5686830000,11651.05223627575,40.89921917271013
social,education,World,secondarySchool,2005,5756191018,12036.443702429244,41.418059526857974
social,education,World,secondarySchool,2006,5825940094,12539.408605056782,42.47248929737496
social,education,World,secondarySchool,2007,5897283447,13068.16272918187,43.29037281766515
social,education,World,secondarySchool,2008,5968536203,13287.201167368665,45.09781352529048
social,education,World,secondarySchool,2009,6039692849,13108.497055814449,46.473014219360074
social,education,World,secondarySchool,2010,6111951755,13606.510869057467,47.675319212143954
social,education,World,secondarySchool,2011,6184869719,14008.247217672197,50.030351019915315
social,education,World,secondarySchool,2012,6257922662,14275.757332039037,51.69374556459103
social,education,World,secondarySchool,2013,6329989235,14537.734602996097,53.37926820967744
social,education,World,secondarySchool,2014,6401563387,14900.643677903965,54.71303666320214
social,education,World,secondarySchool,2015,6472893963,15218.169406736139,56.74330721773704
social,education,World,secondarySchool,2016,6544476199,15533.27276082481,56.62792603920528
social,education,World,secondarySchool,2017,6616084465,15986.719839891426,59.425188838424724
social,education,World,secondarySchool,2018,6684923281,16406.234425741386,61.30256066100587
social,education,World,secondarySchool,2019,6750791313,16754.621036167926,61.95616354391984
social,education,World,secondarySchool,2020,6812170975,16086.791566350072,62.542181209429224
social,education,World,secondarySchool,2021,6866396897,16955.468197984592,62.78463859402271
social,education,World,secondarySchool,2022,6917330500,17393.844932299173,63.089059223131834
social,education,Bottom-40,secondarySchool,2000,2090765276,2671.993586900202,21.653787243340226
social,education,Bottom-40,secondarySchool,2001,2134753127,2748.1763156501215,21.773536328647477
social,education,Bottom-40,secondarySchool,2002,2178383274,2820.156107859249,22.072161569334412
social,education,Bottom-40,secondarySchool,2003,2221583571,2940.3195118430845,22.26947366808714
social,education,Bottom-40,secondarySchool,2004,2264972784,3098.078058881959,22.416952028898155
social,education,Bottom-40,secondarySchool,2005,2308050368,3257.97387335836,22.944741520639216
social,education,Bottom-40,secondarySchool,2006,2350837017,3442.92733163131,24.106295181611753
social,education,Bottom-40,secondarySchool,2007,2394092954,3622.879346402831,25.046841547650114
social,education,Bottom-40,secondarySchool,2008,2436984318,3701.9817144450303,27.577719333748327
social,education,Bottom-40,secondarySchool,2009,2479897471,3860.3086262773695,28.731098925282424
social,education,Bottom-40,secondarySchool,2010,2524057644,4052.694351430405,30.30515598769507
social,education,Bottom-40,secondarySchool,2011,2568648336,4231.902306358999,32.007621293617106
social,education,Bottom-40,secondarySchool,2012,2612496631,4336.447162176284,33.353683768458914
social,education,Bottom-40,secondarySchool,2013,2655051501,4497.5230314208,34.9084228409191
social,education,Bottom-40,secondarySchool,2014,2697010683,4716.0827510010995,35.990417449384985
social,education,Bottom-40,secondarySchool,2015,2739390663,4939.363132784055,37.11377546963883
social,education,Bottom-40,secondarySchool,2016,2783246544,5144.1246973449415,38.13044807256537
social,education,Bottom-40,secondarySchool,2017,2828009848,5378.558322763215,39.9327274313506
social,education,Bottom-40,secondarySchool,2018,2872724782,5608.410707590723,41.439538075381385
social,education,Bottom-40,secondarySchool,2019,2917461602,5760.379451216048,43.108607840173654
social,education,Bottom-40,secondarySchool,2020,2962279638,5448.791439314038,42.96464422152049
social,education,Bottom-40,secondarySchool,2021,3005284705,5717.820788588386,42.99385018924796
social,education,Bottom-40,secondarySchool,2022,3046862395,6001.859393817491,42.85582785003512
social,education,Middle-40,secondarySchool,2000,2564590578,7421.550671337678,40.61172686736173
social,education,Middle-40,secondarySchool,2001,2586062223,7677.305150180402,41.485196031329316
social,education,Middle-40,secondarySchool,2002,2606266702,7943.826380956018,42.477730218404176
social,education,Middle-40,secondarySchool,2003,2626021658,8323.826054280971,43.226212227812134
social,education,Middle-40,secondarySchool,2004,2646125686,8834.079863878831,44.3193942819522
social,education,Middle-40,secondarySchool,2005,2666344224,9328.818420668498,45.10287308563314
social,education,Middle-40,secondarySchool,2006,2687081936,10030.062733080638,46.687729025041186
social,education,Middle-40,secondarySchool,2007,2708389840,10852.516583781198,47.802673414674246
social,education,Middle-40,secondarySchool,2008,2729876264,11407.755817534175,49.66817622955426
social,education,Middle-40,secondarySchool,2009,2751848919,11458.137569905652,51.683676698557385
social,education,Middle-40,secondarySchool,2010,2774184430,12127.455189240576,52.78162720137409
social,education,Middle-40,secondarySchool,2011,2796695035,12712.367080441803,56.35694297827053
social,education,Middle-40,secondarySchool,2012,2820015426,13234.560631539514,58.85091362638529
social,education,Middle-40,secondarySchool,2013,2843899776,13675.272681595625,61.117433880354845
social,education,Middle-40,secondarySchool,2014,2868008536,14160.13838265965,63.00420166560569
social,education,Middle-40,secondarySchool,2015,2891534191,14523.71516212029,66.4079752309142
social,education,Middle-40,secondarySchool,2016,2913835070,14938.098798094046,65.15681570524377
social,education,Middle-40,secondarySchool,2017,2935362922,15520.261502828504,69.79249509756653
social,education,Middle-40,secondarySchool,2018,2954514766,16059.513511262203,72.90806050488773
social,education,Middle-40,secondarySchool,2019,2970853229,16573.40532196025,72.7557932507236
social,education,Middle-40,secondarySchool,2020,2983952450,16297.760618855818,74.03836564492552
social,education,Middle-40,secondarySchool,2021,2992917662,17304.297830885847,74.8695908306757
social,education,Middle-40,secondarySchool,2022,2999760670,17793.369392653098,75.94806487351883
social,education,Top-20,secondarySchool,2000,753495100,43639.936008465476,82.58070861093854
social,education,Top-20,secondarySchool,2001,758722723,44059.82590399563,82.74136862153792
social,education,Top-20,secondarySchool,2002,764122861,44426.52758362144,82.87093252071934
social,education,Top-20,secondarySchool,2003,769796866,45054.855138266816,83.03581247304012
social,education,Top-20,secondarySchool,2004,775731530,46233.0121643498,83.19686673664019
social,education,Top-20,secondarySchool,2005,781796426,47187.04127019439,83.38853416992981
social,education,Top-20,secondarySchool,2006,788021141,48232.82011694306,82.889215199177
social,education,Top-20,secondarySchool,2007,794800653,49069.290554731,82.86714022333598
social,education,Top-20,secondarySchool,2008,801675621,48824.87001380822,82.79344669514404
social,education,Top-20,secondarySchool,2009,807946459,47115.82360441682,83.18234641265381
social,education,Top-20,secondarySchool,2010,813709681,48284.18216585641,84.14711479065942
social,education,Top-20,secondarySchool,2011,819526348,49072.615440222704,84.92917577768958
social,education,Top-20,secondarySchool,2012,825410605,49291.79046156181,85.28917691235357
social,education,Top-20,secondarySchool,2013,831037958,49566.25982055047,85.91024690123119
social,education,Top-20,secondarySchool,2014,836544168,50274.32298999895,86.64915319486155
social,education,Top-20,secondarySchool,2015,841969109,51045.735767062026,87.41811192133392
social,education,Top-20,secondarySchool,2016,847394585,51702.726461240425,88.05515519279152
social,education,Top-20,secondarySchool,2017,852711695,52774.31162598213,88.38347165740512
social,education,Top-20,secondarySchool,2018,857683733,53766.821569240994,87.85357905555614
social,education,Top-20,secondarySchool,2019,862476482,54568.57148879967,88.51098068822473
social,education,Top-20,secondarySchool,2020,865938887,51751.21316457026,89.89985254764096
social,education,Top-20,secondarySchool,2021,868194530,54652.44782569791,89.63079564048071
social,education,Top-20,secondarySchool,2022,870707435,55881.32445946203,89.58927211574816
