domain,dimension,group,indicator,date,populationTotal,GNIperCap,value
social,income and work,Middle-40,societalPoverty,2004,2673999319,8781.082574536475,0.8827939714439852
social,income and work,Middle-40,societalPoverty,2005,2694227760,9274.027828050897,0.8728915002429545
social,income and work,Middle-40,societalPoverty,2006,2714683626,9945.011231973915,0.8593916981476889
social,income and work,Middle-40,societalPoverty,2007,2735651324,10735.517458556289,0.845916584654741
social,income and work,Middle-40,societalPoverty,2008,2757068724,11265.934437271055,0.8302844302745136
social,income and work,Middle-40,societalPoverty,2009,2779041246,11312.40308761485,0.8228290482792845
social,income and work,Middle-40,societalPoverty,2010,2801427738,11995.534448933788,0.8100047968045935
social,income and work,Middle-40,societalPoverty,2011,2824032009,12613.532583009252,0.7982261246856261
social,income and work,Middle-40,societalPoverty,2012,2847635551,13162.446563680129,0.780464153360061
social,income and work,Middle-40,societalPoverty,2013,2871568122,13638.526879014518,0.760191012251034
social,income and work,Middle-40,societalPoverty,2014,2895617962,14170.746366264299,0.7448792629902365
social,income and work,Middle-40,societalPoverty,2015,2919510161,14568.085637966657,0.7334837289520967
social,income and work,Middle-40,societalPoverty,2016,2941917647,15038.11237646045,0.7184840526150152
social,income and work,Middle-40,societalPoverty,2017,2963567593,15684.22987542288,0.7004689042384864
social,income and work,Middle-40,societalPoverty,2018,2983538738,16279.2163478289,0.6852134237903352
social,income and work,Middle-40,societalPoverty,2019,3000857871,16818.50916069114,0.6713675338782285
social,income and work,Middle-40,societalPoverty,2020,3014663946,16599.550420822263,0.6851972542921623
social,income and work,Middle-40,societalPoverty,2021,3024106694,17653.81745979935,0.6487719673513882
social,income and work,Middle-40,societalPoverty,2022,3031191417,18145.24577802818,0.6408770849837335
social,income and work,Top-20,societalPoverty,2000,704431661,45021.31052477,0.18856430856256828
social,income and work,Top-20,societalPoverty,2001,709326883,45406.449219400536,0.1857529526888469
social,income and work,Top-20,societalPoverty,2002,714414316,45674.098691763356,0.18206668803498893
social,income and work,Top-20,societalPoverty,2003,719811533,46293.1325179835,0.17629118009960784
social,income and work,Top-20,societalPoverty,2004,725506459,47452.46559520974,0.16856128626673042
social,income and work,Top-20,societalPoverty,2005,731313844,48404.644101449114,0.16706330001637298
social,income and work,Top-20,societalPoverty,2006,737186029,49396.292550254504,0.16400802219440436
social,income and work,Top-20,societalPoverty,2007,743550352,50170.56908482782,0.1519111075564168
social,income and work,Top-20,societalPoverty,2008,750009212,49840.54839263387,0.1559880104286106
social,income and work,Top-20,societalPoverty,2009,755902892,48010.16176476307,0.15409394559450829
social,income and work,Top-20,societalPoverty,2010,761316361,49098.50631469622,0.15793278091526552
social,income and work,Top-20,societalPoverty,2011,766664349,49837.892377986034,0.16081201543523146
social,income and work,Top-20,societalPoverty,2012,771963318,50018.151318498065,0.16331816797725948
social,income and work,Top-20,societalPoverty,2013,776975711,50252.20837517733,0.16480142917251023
social,income and work,Top-20,societalPoverty,2014,781820580,50950.16539208302,0.16371499895198047
social,income and work,Top-20,societalPoverty,2015,786585216,51713.56813556868,0.15459382609312747
social,income and work,Top-20,societalPoverty,2016,791488174,52348.11386710768,0.14487816147130128
social,income and work,Top-20,societalPoverty,2017,796456649,53425.63699421007,0.14338990246222827
social,income and work,Top-20,societalPoverty,2018,801176738,54423.306476644,0.1334546972504606
social,income and work,Top-20,societalPoverty,2019,805772173,55216.09641408557,0.1262087620738099
social,income and work,Top-20,societalPoverty,2020,809214248,52238.163836850224,0.11081434377275393
social,income and work,Top-20,societalPoverty,2021,811534885,55198.8088604655,0.10440081804793207
social,income and work,Top-20,societalPoverty,2022,814038830,56408.20452714068,0.12517784597325082
social,income and work,World,youthNEET,2000,4258300203,13804.05181070608,NA
social,income and work,World,youthNEET,2001,4317755235,13890.286066008974,NA
social,income and work,World,youthNEET,2002,4377298652,13974.87151770608,NA
social,income and work,World,youthNEET,2003,4436767372,14213.698316937629,NA
social,income and work,World,youthNEET,2004,4496313473,14649.206695713325,NA
social,income and work,World,youthNEET,2005,4555555738,15018.309136424428,24.969113864509147
social,income and work,World,youthNEET,2006,4614780114,15476.362897482102,24.11990689724444
social,income and work,World,youthNEET,2007,4674230084,15914.08486784246,23.54177375833243
social,income and work,World,youthNEET,2008,4733737187,15967.665858859737,22.987336040683992
social,income and work,World,youthNEET,2009,4793753743,15465.178148533094,22.8826141899112
social,income and work,World,youthNEET,2010,4854438773,15919.082468029896,22.470180860532356
social,income and work,World,youthNEET,2011,4915993170,16214.133201281371,21.951710603307244
social,income and work,World,youthNEET,2012,4977653135,16372.12278460749,21.829306598606145
social,income and work,World,youthNEET,2013,5039163494,16566.04966207905,21.675702195784293
social,income and work,World,youthNEET,2014,5101185152,16796.07898171256,21.743664461572465
social,income and work,World,youthNEET,2015,5162778897,17026.16135407534,21.914756714868474
social,income and work,World,youthNEET,2016,5223275190,17215.8902947744,22.383350975002077
social,income and work,World,youthNEET,2017,5282843972,17583.324472511642,22.368349724869073
social,income and work,World,youthNEET,2018,5341100432,17894.285868872554,22.41271336681259
social,income and work,World,youthNEET,2019,5397941221,18087.125394881386,22.55358508308848
social,income and work,World,youthNEET,2020,5451974461,17132.578923078847,23.150606429929372
social,income and work,World,youthNEET,2021,5500634293,17944.237292674556,21.6898989388511
social,income and work,World,youthNEET,2022,5546732777,18375.9105148735,20.3070253101288
social,income and work,Bottom-40,youthNEET,2000,1964208929,2685.043898866645,NA
social,income and work,Bottom-40,youthNEET,2001,2004223017,2760.762021866834,NA
social,income and work,Bottom-40,youthNEET,2002,2044936485,2838.86732138466,NA
social,income and work,Bottom-40,youthNEET,2003,2085514362,2968.997118766286,NA
social,income and work,Bottom-40,youthNEET,2004,2125536982,3131.20348877371,NA
social,income and work,Bottom-40,youthNEET,2005,2165189197,3295.1341858839087,31.223480262080766
social,income and work,Bottom-40,youthNEET,2006,2204325730,3487.1386077145817,30.152795889689177
social,income and work,Bottom-40,youthNEET,2007,2242822106,3673.3266582465776,29.22098603901974
social,income and work,Bottom-40,youthNEET,2008,2281328821,3754.780899489421,28.211148889018265
social,income and work,Bottom-40,youthNEET,2009,2320683047,3919.548410273382,27.286146510189532
social,income and work,Bottom-40,youthNEET,2010,2360940735,4118.511465415591,26.548909146853727
social,income and work,Bottom-40,youthNEET,2011,2401872638,4263.217063388429,25.852951629978715
social,income and work,Bottom-40,youthNEET,2012,2442649673,4415.367799580202,26.038501219661946
social,income and work,Bottom-40,youthNEET,2013,2482896383,4608.864138968343,25.72512274434197
social,income and work,Bottom-40,youthNEET,2014,2522769607,4847.28726759176,26.21662807092196
social,income and work,Bottom-40,youthNEET,2015,2562032049,5087.6526970775085,26.641162171907936
social,income and work,Bottom-40,youthNEET,2016,2601737248,5311.393733525916,27.57263496173141
social,income and work,Bottom-40,youthNEET,2017,2642135730,5557.466667592415,27.877404078021797
social,income and work,Bottom-40,youthNEET,2018,2682203135,5800.429811362861,27.954556141964453
social,income and work,Bottom-40,youthNEET,2019,2721824313,5964.230593600589,28.40283024288791
social,income and work,Bottom-40,youthNEET,2020,2761429925,5635.885861530438,28.003152905932364
social,income and work,Bottom-40,youthNEET,2021,2799105553,5896.876638415241,26.052872750096924
social,income and work,Bottom-40,youthNEET,2022,2835178815,6197.205433451961,24.036408578095276
social,income and work,Middle-40,youthNEET,2000,1446252852,11373.12209111469,NA
social,income and work,Middle-40,youthNEET,2001,1460334179,11542.80515099872,NA
social,income and work,Middle-40,youthNEET,2002,1473649722,11772.842535075553,NA
social,income and work,Middle-40,youthNEET,2003,1486755199,12142.947330771216,NA
social,income and work,Middle-40,youthNEET,2004,1500250632,12746.378815640463,NA
social,income and work,Middle-40,youthNEET,2005,1513729016,13259.553586377446,23.910740190164923
social,income and work,Middle-40,youthNEET,2006,1527595519,13974.261940565615,23.129765388756027
social,income and work,Middle-40,youthNEET,2007,1541788439,14735.119861751113,22.80738825632635
social,income and work,Middle-40,youthNEET,2008,1555964129,15154.733076032495,22.311002191781036
social,income and work,Middle-40,youthNEET,2009,1570406992,14649.54127240417,22.45418610652535
social,income and work,Middle-40,youthNEET,2010,1585171053,15229.176261525254,22.157373803841292
social,income and work,Middle-40,youthNEET,2011,1600321493,15725.794196009843,21.719205668583506
social,income and work,Middle-40,youthNEET,2012,1615847031,16042.243240087288,21.12608811086197
social,income and work,Middle-40,youthNEET,2013,1632046731,16325.644673940149,20.937723284704244
social,income and work,Middle-40,youthNEET,2014,1649313614,16490.26298551394,20.673019368740004
social,income and work,Middle-40,youthNEET,2015,1666873897,16593.187145171454,20.749150835947987
social,income and work,Middle-40,youthNEET,2016,1682812715,16691.400249616003,20.916832701027577
social,income and work,Middle-40,youthNEET,2017,1697154935,17047.19587307313,20.659490678046627
social,income and work,Middle-40,youthNEET,2018,1710832438,17326.80189140739,20.68666473247238
social,income and work,Middle-40,youthNEET,2019,1723700204,17494.715379500933,20.515486391507093
social,income and work,Middle-40,youthNEET,2020,1735052278,16790.556874658258,21.89918954884943
social,income and work,Middle-40,youthNEET,2021,1744229316,17601.37713102611,20.869701933670516
social,income and work,Middle-40,youthNEET,2022,1752306923,18080.26290573061,20.153018032161253
social,income and work,Top-20,youthNEET,2000,847838422,43710.450251831775,NA
social,income and work,Top-20,youthNEET,2001,853198039,44052.28093231957,NA
social,income and work,Top-20,youthNEET,2002,858712445,44273.070673606504,NA
social,income and work,Top-20,youthNEET,2003,864497811,44901.67149874854,NA
social,income and work,Top-20,youthNEET,2004,870525859,46051.67478116888,NA
social,income and work,Top-20,youthNEET,2005,876637525,47010.06201696477,11.349122389153942
social,income and work,Top-20,youthNEET,2006,882858865,48010.16803240224,10.770189102048606
social,income and work,Top-20,youthNEET,2007,889619539,48817.541277942546,10.49665136356678
social,income and work,Top-20,youthNEET,2008,896444237,48458.811981020874,10.8673589692116
social,income and work,Top-20,youthNEET,2009,902663704,46567.158796825854,12.306808047972648
social,income and work,Top-20,youthNEET,2010,908326985,47795.34355276261,12.414569591059767
social,income and work,Top-20,youthNEET,2011,913799039,48481.706943656434,12.104686205267502
social,income and work,Top-20,youthNEET,2012,919156431,48727.0055161179,11.879646180955676
social,income and work,Top-20,youthNEET,2013,924220380,49113.27055456763,12.100198608766883
social,income and work,Top-20,youthNEET,2014,929101931,49783.240067127146,11.498903578051006
social,income and work,Top-20,youthNEET,2015,933872951,50551.65876768284,11.028603268775905
social,income and work,Top-20,youthNEET,2016,938725227,51150.19793107228,10.629881990515635
social,income and work,Top-20,youthNEET,2017,943553307,52222.42927574261,10.015607496132702
social,income and work,Top-20,youthNEET,2018,948064859,53133.48739736617,9.848838692079399
social,income and work,Top-20,youthNEET,2019,952416704,53804.188037275264,9.526150236472544
social,income and work,Top-20,youthNEET,2020,955492258,50979.77980007228,11.398869828163486
social,income and work,Top-20,youthNEET,2021,957299424,53794.94396934196,10.427160979321762
social,income and work,Top-20,youthNEET,2022,959247039,54911.72513650057,9.565683407504373
